1280.25126	clade_4
1280.8393	clade_4
1280.30308	clade_4
1280.29956	clade_4
1280.30096	clade_4
1280.30275	clade_4
1280.29866	clade_4
1280.30324	clade_4
1280.30230	clade_4
1280.30389	clade_4
1280.30016	clade_4
1280.29747	clade_4
1280.30174	clade_4
1280.29719	clade_4
1280.29898	clade_4
1280.29773	clade_4
1280.29802	clade_4
1280.24787	clade_4
1280.25090	clade_4
1280.9753	clade_4
1280.29785	clade_4
1280.25095	clade_4
1280.8563	clade_4
1280.8691	clade_4
1280.24862	clade_4
1280.24802	clade_4
1280.30242	clade_4
1280.25082	clade_4
1280.25137	clade_4
1280.24988	clade_4
1280.25100	clade_4
1280.24959	clade_4
1280.25094	clade_4
1280.29753	clade_4
1280.29772	clade_4
1280.24934	clade_4
1280.29725	clade_4
1280.29727	clade_4
1280.25109	clade_4
1280.24773	clade_4
1280.9417	clade_4
1280.24850	clade_4
1280.25176	clade_4
1280.24865	clade_4
1280.24929	clade_4
1280.29896	clade_4
1280.29714	clade_4
1280.29952	clade_4
1280.30126	clade_4
1280.7419	clade_4
1280.25009	clade_4
1280.24813	clade_4
1280.24963	clade_4
1280.24834	clade_4
1280.24979	clade_4
1280.24828	clade_4
1280.25012	clade_4
1280.25050	clade_4
1280.25051	clade_4
1280.29946	clade_4
1280.30279	clade_4
1280.24911	clade_4
1280.24981	clade_4
1280.24863	clade_4
1280.24995	clade_4
1280.25049	clade_4
1280.24957	clade_4
1280.24954	clade_4
1280.25087	clade_4
1280.9936	clade_4
1280.9726	clade_4
1280.9412	clade_4
1280.8697	clade_4
1280.9411	clade_4
1280.25151	clade_4
1280.24985	clade_4
1280.24894	clade_4
1280.24798	clade_4
1280.24806	clade_4
1280.25099	clade_4
1280.24887	clade_4
1280.25166	clade_4
1280.8565	clade_4
1280.8520	clade_4
1280.7377	clade_4
1280.7411	clade_4
1280.8075	clade_4
1280.8160	clade_4
1280.8594	clade_4
1280.8763	clade_4
1280.8764	clade_4
1280.9914	clade_4
1280.24816	clade_4
1280.25136	clade_4
1280.8166	clade_4
1280.24975	clade_4
1280.8073	clade_4
1280.8188	clade_4
1280.8219	clade_4
1280.9984	clade_4
1280.9924	clade_4
1280.24848	clade_4
1280.9893	clade_4
1280.9896	clade_4
1280.25108	clade_4
1280.25160	clade_4
1280.25170	clade_4
1280.7432	clade_4
1280.9910	clade_4
1280.25060	clade_4
1280.30331	clade_4
1280.24879	clade_4
1280.29735	clade_4
1280.24891	clade_4
1280.24832	clade_4
1280.30225	clade_4
1280.24849	clade_4
1280.24987	clade_4
1280.9729	clade_4
1280.8388	clade_4
1280.8568	clade_4
1280.24808	clade_4
1280.24945	clade_4
1280.24819	clade_4
1280.25027	clade_4
1280.8519	clade_4
1280.8736	clade_4
1280.24805	clade_4
1280.24892	clade_4
1280.24778	clade_4
1280.25057	clade_4
1280.8699	clade_4
1280.24921	clade_4
1280.24868	clade_4
1280.8538	clade_4
1280.24789	clade_4
1280.24769	clade_4
1280.24775	clade_4
1280.24913	clade_4
1280.24962	clade_4
1280.24993	clade_4
1280.24866	clade_4
1280.24817	clade_4
1280.24759	clade_4
1280.25106	clade_4
1280.29824	clade_4
1280.29832	clade_4
1280.8431	clade_4
1280.9849	clade_4
1280.10007	clade_4
1280.8635	clade_4
1280.29966	clade_4
1280.24925	clade_4
1280.29726	clade_4
1280.29862	clade_4
1280.29865	clade_4
1280.25020	clade_4
1280.25153	clade_4
1280.30348	clade_4
1280.24967	clade_4
1280.9828	clade_4
1280.9829	clade_4
1280.30186	clade_4
1280.24785	clade_4
1280.25061	clade_4
1280.29707	clade_4
1280.29732	clade_4
1280.30093	clade_4
1280.29744	clade_4
1280.30329	clade_4
1280.30198	clade_4
1280.30289	clade_4
1280.30295	clade_4
1280.30355	clade_4
1280.29911	clade_4
1280.30094	clade_4
1280.30347	clade_4
1280.30451	clade_4
1280.29684	clade_4
1280.29895	clade_4
1280.29752	clade_4
1280.30000	clade_4
1280.30237	clade_4
1280.29830	clade_4
1280.29804	clade_4
1280.30044	clade_4
1280.29939	clade_4
1280.30226	clade_4
1280.29711	clade_4
1280.30164	clade_4
1280.30128	clade_4
1280.30383	clade_4
1280.30370	clade_4
1280.29967	clade_4
1280.30088	clade_4
1280.30122	clade_4
1280.29803	clade_4
1280.30321	clade_4
1280.30203	clade_4
1280.30262	clade_4
1280.29927	clade_4
1280.29960	clade_4
1280.30035	clade_4
1280.30187	clade_4
1280.29800	clade_4
1280.29923	clade_4
1280.30105	clade_4
1280.30127	clade_4
1280.30349	clade_4
1280.30202	clade_4
1280.30423	clade_4
1280.30070	clade_4
1280.29915	clade_4
1280.29848	clade_4
1280.30278	clade_4
1280.30315	clade_4
1280.30317	clade_4
1280.29694	clade_4
1280.30231	clade_4
1280.30054	clade_4
1280.30309	clade_4
1280.30270	clade_4
1280.30210	clade_4
1280.30253	clade_4
1280.30240	clade_4
1280.30263	clade_4
1280.30111	clade_4
1280.29904	clade_4
1280.29962	clade_4
1280.29989	clade_4
1280.29829	clade_4
1280.30039	clade_4
1280.30097	clade_4
1280.30380	clade_4
1280.30191	clade_4
1280.30215	clade_4
1280.29698	clade_4
1280.29699	clade_4
1280.30169	clade_4
1280.30400	clade_4
1280.30021	clade_4
1280.30227	clade_4
1280.30083	clade_4
1280.30258	clade_4
1280.30074	clade_4
1280.30172	clade_4
1280.30206	clade_4
1280.30280	clade_4
1280.29831	clade_4
1280.30318	clade_4
1280.29920	clade_4
1280.30236	clade_4
1280.29890	clade_4
1280.29984	clade_4
1280.30447	clade_4
1280.30113	clade_4
1280.29817	clade_4
1280.30034	clade_4
1280.29799	clade_4
1280.29943	clade_4
1280.29854	clade_4
1280.29864	clade_4
1280.30069	clade_4
1280.30416	clade_4
1280.30058	clade_4
1280.30182	clade_4
1280.30218	clade_4
1280.29951	clade_4
1280.29693	clade_4
1280.30332	clade_4
1280.30427	clade_4
1280.30310	clade_4
1280.30322	clade_4
1280.30086	clade_4
1280.30362	clade_4
1280.30256	clade_4
1280.30190	clade_4
1280.30291	clade_4
1280.30223	clade_4
1280.30277	clade_4
1280.30311	clade_4
1280.30261	clade_4
1280.30388	clade_4
1280.30396	clade_4
1280.30051	clade_4
1280.29796	clade_4
1280.30015	clade_4
1280.30032	clade_4
1280.29889	clade_4
1280.30205	clade_4
1280.30290	clade_4
1280.30306	clade_4
1280.30441	clade_4
1280.30328	clade_4
1280.30421	clade_4
1280.30392	clade_4
1280.30428	clade_4
1280.25118	clade_4
1280.24770	clade_4
1280.25116	clade_4
1280.24965	clade_4
1280.25042	clade_4
1280.25054	clade_4
1280.24796	clade_4
1280.25000	clade_4
1280.24920	clade_4
1280.24977	clade_4
1280.9904	clade_4
1280.9791	clade_4
1280.24820	clade_4
1280.25169	clade_4
1280.30138	clade_4
1280.24956	clade_4
1280.29770	clade_4
1280.29849	clade_4
1280.25128	clade_4
1280.9760	clade_4
1280.24936	clade_4
1280.24812	clade_4
1280.8624	clade_4
1280.8385	clade_4
1280.8511	clade_4
1280.9730	clade_4
1280.30335	clade_4
1280.8409	clade_4
1280.8077	clade_4
1280.24810	clade_4
1280.8686	clade_4
1280.8566	clade_4
1280.8830	clade_4
1280.25078	clade_4
1280.25029	clade_4
1280.30260	clade_4
1280.30390	clade_4
1280.30452	clade_4
1280.25070	clade_4
1280.29922	clade_4
1280.8090	clade_4
1280.25104	clade_4
1280.24804	clade_4
1280.24854	clade_4
1280.25159	clade_4
1280.24844	clade_4
1280.29713	clade_4
1280.24984	clade_4
1280.25019	clade_4
1280.24755	clade_4
1280.24937	clade_4
1280.24922	clade_4
1280.24944	clade_4
1280.25066	clade_4
1280.29790	clade_4
1280.24771	clade_4
1280.25085	clade_4
1280.25026	clade_4
1280.9709	clade_4
1280.9570	clade_4
1280.8670	clade_4
1280.9803	clade_4
1280.25014	clade_4
1280.24917	clade_4
1280.24907	clade_4
1280.24772	clade_4
1280.25041	clade_4
1280.24880	clade_4
1280.24991	clade_4
1280.25028	clade_4
1280.25139	clade_4
1280.24845	clade_4
1280.25013	clade_4
1280.25173	clade_4
1280.24760	clade_4
1280.8522	clade_4
1280.9733	clade_4
1280.25031	clade_4
1280.25069	clade_4
1280.25048	clade_4
1280.25052	clade_4
1280.25062	clade_4
1280.25088	clade_4
1280.24758	clade_4
1280.24797	clade_4
1280.25168	clade_4
1280.25174	clade_4
1280.24801	clade_4
1280.25023	clade_4
1280.25003	clade_4
1280.25150	clade_4
1280.30247	clade_4
1280.24895	clade_4
1280.24788	clade_4
1280.30027	clade_4
1280.25059	clade_4
1280.24757	clade_4
1280.24951	clade_4
1280.8394	clade_4
1280.8368	clade_4
1280.9919	clade_4
1280.24782	clade_4
1280.30429	clade_4
1280.24873	clade_4
1280.24989	clade_4
1280.24815	clade_4
1280.8018	clade_4
1280.8574	clade_4
1280.7938	clade_4
1280.9421	clade_4
1280.8564	clade_4
1280.8457	clade_4
1280.9420	clade_4
1280.24876	clade_4
1280.30382	clade_4
1280.8514	clade_4
1280.9414	clade_4
1280.25114	clade_4
1280.9903	clade_4
1280.30019	clade_4
1280.30068	clade_4
1280.25074	clade_4
1280.9875	clade_4
1280.9808	clade_4
1280.9866	clade_4
1280.24924	clade_4
1280.24943	clade_4
1280.9703	clade_4
1280.25093	clade_4
1280.25172	clade_4
1280.25096	clade_4
1280.29709	clade_4
1280.24779	clade_4
1280.24884	clade_4
1280.25005	clade_4
1280.25004	clade_4
1280.24784	clade_4
1280.24818	clade_4
1280.29907	clade_4
1280.8224	clade_4
1280.25143	clade_4
1280.25124	clade_4
1280.25149	clade_4
1280.24790	clade_4
1280.24933	clade_4
1280.24822	clade_4
1280.25107	clade_4
1280.25007	clade_4
1280.25044	clade_4
1280.24889	clade_4
1280.25034	clade_4
1280.30217	clade_4
1280.29873	clade_4
1280.29892	clade_4
1280.29908	clade_4
1280.30110	clade_4
1280.30340	clade_4
1280.24809	clade_4
1280.29774	clade_4
1280.8819	clade_4
1280.9706	clade_4
1280.9708	clade_4
1280.9758	clade_4
1280.24955	clade_4
1280.25067	clade_4
1280.24814	clade_4
1280.24992	clade_4
1280.24942	clade_4
1280.8682	clade_4
1280.25011	clade_4
1280.24939	clade_4
1280.25084	clade_4
1280.30065	clade_4
1280.24949	clade_4
1280.29737	clade_4
1280.30401	clade_4
1280.30136	clade_4
1280.29731	clade_4
1280.29906	clade_4
1280.8008	clade_4
1280.24935	clade_4
1280.24783	clade_4
1280.25024	clade_4
1280.24874	clade_4
1280.24842	clade_4
1280.25120	clade_4
1280.24897	clade_4
1280.30193	clade_4
1280.25071	clade_4
1280.29781	clade_4
1280.29837	clade_4
1280.24826	clade_4
1280.29879	clade_4
1280.30121	clade_4
1280.25053	clade_4
1280.24881	clade_4
1280.30296	clade_4
1280.8599	clade_4
1280.9821	clade_4
1280.25058	clade_4
1280.30314	clade_4
1280.29723	clade_4
1280.29783	clade_4
1280.29823	clade_4
1280.29794	clade_4
1280.29942	clade_4
1280.29835	clade_4
1280.30443	clade_4
1280.29872	clade_4
1280.29720	clade_4
1280.29688	clade_4
1280.29728	clade_4
1280.29734	clade_4
1280.29875	clade_4
1280.29768	clade_4
1280.29912	clade_4
1280.29982	clade_4
1280.29721	clade_4
1280.29777	clade_4
1280.29749	clade_4
1280.30154	clade_4
1280.30238	clade_4
1280.30246	clade_4
1280.29703	clade_4
1280.29687	clade_4
1280.29739	clade_4
1280.29767	clade_4
1280.29905	clade_4
1280.24940	clade_4
1280.24938	clade_4
1280.9752	clade_4
1280.24888	clade_4
1280.25089	clade_4
1280.25123	clade_4
1280.29822	clade_4
1280.25055	clade_4
1280.29733	clade_4
1280.24867	clade_4
1280.24973	clade_4
1280.24859	clade_4
1280.25101	clade_4
1280.24768	clade_4
1280.24777	clade_4
1280.9302	clade_4
1280.9253	clade_4
1280.9292	clade_4
1280.9334	clade_4
1280.9345	clade_4
1280.9331	clade_4
1280.9342	clade_4
1280.9234	clade_4
1280.9219	clade_4
1280.9349	clade_4
1280.9194	clade_4
1280.9254	clade_4
1280.9298	clade_4
1280.9305	clade_4
1280.9316	clade_4
1280.9229	clade_4
1280.9366	clade_4
1280.9265	clade_4
1280.9276	clade_4
1280.9300	clade_4
1280.9301	clade_4
1280.9283	clade_4
1280.9274	clade_4
1280.9287	clade_4
1280.9315	clade_4
1280.9319	clade_4
1280.9299	clade_4
1280.9226	clade_4
1280.9227	clade_4
1280.9306	clade_4
1280.9338	clade_4
1280.9268	clade_4
1280.9307	clade_4
1280.9190	clade_4
1280.9214	clade_4
1280.9249	clade_4
1280.9304	clade_4
1280.9310	clade_4
1280.9231	clade_4
1280.9277	clade_4
1280.9264	clade_4
1280.9296	clade_4
1280.9350	clade_4
1280.9252	clade_4
1280.9294	clade_4
1280.9332	clade_4
1280.9198	clade_4
1280.9228	clade_4
1280.9320	clade_4
1280.9201	clade_4
1280.9203	clade_4
1280.9205	clade_4
1280.9288	clade_4
1280.9220	clade_4
1280.9321	clade_4
1280.9188	clade_4
1280.9236	clade_4
1280.9210	clade_4
1280.9339	clade_4
1280.9355	clade_4
1280.9215	clade_4
1280.9245	clade_4
1280.9250	clade_4
1280.9230	clade_4
1280.9297	clade_4
1280.9314	clade_4
1280.9325	clade_4
1280.9289	clade_4
1280.9311	clade_4
1280.9263	clade_4
1280.9191	clade_4
1280.9195	clade_4
1280.9193	clade_4
1280.9196	clade_4
1280.9324	clade_4
1280.9235	clade_4
1280.9286	clade_4
1280.9309	clade_4
1280.9312	clade_4
1280.9208	clade_4
1280.9365	clade_4
1280.9273	clade_4
1280.9284	clade_4
1280.9347	clade_4
1280.9333	clade_4
1280.9217	clade_4
1280.9267	clade_4
1280.30377	clade_3
1280.26027	clade_3
1280.8612	clade_3
1280.9889	clade_3
1280.26029	clade_3
1280.26058	clade_3
1280.26064	clade_3
1280.8493	clade_3
1280.30222	clade_3
1280.30029	clade_3
1280.30062	clade_3
1280.29836	clade_3
1280.30417	clade_3
1280.25111	clade_3
1280.30067	clade_3
1280.30214	clade_3
1280.29870	clade_3
1280.30001	clade_3
1280.30002	clade_3
1280.8181	clade_3
1280.9970	clade_3
1280.10032	clade_3
1280.8435	clade_3
1280.8786	clade_3
1280.9845	clade_3
1280.26067	clade_3
1280.30192	clade_3
1280.30252	clade_3
1280.9427	clade_3
1280.9779	clade_3
1280.24958	clade_3
1280.30325	clade_3
1280.30176	clade_3
1280.29761	clade_3
1280.30391	clade_3
1280.30285	clade_3
1280.30294	clade_3
1280.30410	clade_3
1280.24953	clade_3
1280.29700	clade_3
1280.30229	clade_3
1280.29998	clade_3
1280.30312	clade_3
1280.10002	clade_3
1280.30155	clade_3
1280.8562	clade_3
1280.9916	clade_3
1280.8709	clade_3
1280.9698	clade_3
1280.8712	clade_3
1280.8776	clade_3
1280.10013	clade_3
1280.8499	clade_3
1280.7977	clade_3
1280.7915	clade_3
1280.9496	clade_3
1280.9466	clade_3
1280.9467	clade_3
1280.9922	clade_3
1280.7935	clade_3
1280.8534	clade_3
1280.9800	clade_3
1280.8408	clade_3
1280.8649	clade_3
1280.24847	clade_3
1280.9860	clade_3
1280.9949	clade_3
1280.9950	clade_3
1280.9804	clade_3
1280.8726	clade_3
1280.10023	clade_3
1280.9982	clade_3
1280.7405	clade_3
1280.8051	clade_3
1280.8430	clade_3
1280.8415	clade_3
1280.9464	clade_3
1280.24765	clade_3
1280.24846	clade_3
1280.30056	clade_3
1280.24786	clade_3
1280.25156	clade_3
1280.25161	clade_3
1280.24872	clade_3
1280.24978	clade_3
1280.24996	clade_3
1280.24960	clade_3
1280.29914	clade_3
1280.30359	clade_3
1280.29995	clade_3
1280.30104	clade_3
1280.24910	clade_3
1280.26103	clade_3
1280.26089	clade_3
1280.26097	clade_3
1280.26118	clade_3
1280.29921	clade_3
1280.30212	clade_3
1280.30333	clade_3
1280.26078	clade_3
1280.26083	clade_3
1280.26080	clade_3
1280.26084	clade_3
1280.26085	clade_3
1280.26092	clade_3
1280.26088	clade_3
1280.26074	clade_3
1280.26087	clade_3
1280.26095	clade_3
1280.26075	clade_3
1280.26076	clade_3
1280.26082	clade_3
1280.26093	clade_3
1280.26079	clade_3
1280.26086	clade_3
1280.26077	clade_3
1280.26081	clade_3
1280.26090	clade_3
1280.26091	clade_3
1280.26101	clade_3
1280.26115	clade_3
1280.26096	clade_3
1280.26117	clade_3
1280.26105	clade_3
1280.26114	clade_3
1280.26104	clade_3
1280.26111	clade_3
1280.26102	clade_3
1280.26116	clade_3
1280.26094	clade_3
1280.26107	clade_3
1280.26109	clade_3
1280.26099	clade_3
1280.26100	clade_3
1280.26106	clade_3
1280.26108	clade_3
1280.26113	clade_3
1280.26110	clade_3
1280.26098	clade_3
1280.26112	clade_3
1280.9754	clade_3
1280.11150	clade_3
1280.11262	clade_3
1280.11264	clade_3
1280.11151	clade_3
1280.11229	clade_3
1280.11244	clade_3
1280.11272	clade_3
1280.11269	clade_3
1280.11279	clade_3
1280.15938	clade_3
1280.8671	clade_3
1280.9780	clade_3
1280.11171	clade_3
1280.11030	clade_3
1280.11208	clade_3
1280.26001	clade_3
1280.26070	clade_3
1280.30339	clade_3
1280.30049	clade_3
1280.11701	clade_3
1280.7913	clade_3
1280.8122	clade_3
1280.11337	clade_3
1280.11343	clade_3
1280.11352	clade_3
1280.26030	clade_3
1280.11191	clade_3
1280.11026	clade_3
1280.11236	clade_3
1280.24952	clade_3
1280.29860	clade_3
1280.24915	clade_3
1280.15927	clade_3
1280.15913	clade_3
1280.9850	clade_3
1280.24831	clade_3
1280.29780	clade_3
1280.29797	clade_3
1280.24838	clade_3
1280.29980	clade_3
1280.29985	clade_3
1280.29842	clade_3
1280.29851	clade_3
1280.24851	clade_3
1280.24961	clade_3
1280.29916	clade_3
1280.8100	clade_3
1280.7933	clade_3
1280.9899	clade_3
1280.29819	clade_3
1280.8382	clade_3
1280.9748	clade_3
1280.16384	clade_3
1280.10021	clade_3
1280.8332	clade_3
1280.25148	clade_3
1280.30249	clade_3
1280.29815	clade_3
1280.29988	clade_3
1280.30008	clade_3
1280.29810	clade_3
1280.29902	clade_3
1280.25022	clade_3
1280.30235	clade_3
1280.29969	clade_3
1280.29965	clade_3
1280.30420	clade_3
1280.9891	clade_3
1280.4971	clade_3
1280.29850	clade_3
1280.4979	clade_3
1280.30250	clade_3
1280.30268	clade_3
1280.30040	clade_3
1280.30118	clade_3
1280.25978	clade_3
1280.8536	clade_3
1280.8186	clade_3
1280.9833	clade_3
1280.24799	clade_3
1280.25105	clade_3
1280.29924	clade_3
1280.29929	clade_3
1280.30323	clade_3
1280.25008	clade_3
1280.24902	clade_3
1280.24908	clade_3
1280.16550	clade_3
1280.7279	clade_3
1280.7293	clade_3
1280.7285	clade_3
1280.4969	clade_3
1280.7261	clade_3
1280.16570	clade_3
1280.7317	clade_3
1280.7281	clade_3
1280.7320	clade_3
1280.16760	clade_3
1280.16762	clade_3
1280.7259	clade_3
1280.7325	clade_3
1280.7321	clade_3
1280.7323	clade_3
1280.7326	clade_3
1280.7260	clade_3
1280.7280	clade_3
1280.7301	clade_3
1280.7283	clade_3
1280.7284	clade_3
1280.16759	clade_3
904792.3	clade_3
1280.16386	clade_3
1280.7306	clade_3
1280.7314	clade_3
1280.16555	clade_3
1280.7257	clade_3
1280.16387	clade_3
1280.16567	clade_3
1280.16557	clade_3
1280.7277	clade_3
1280.7282	clade_3
1280.7272	clade_3
1280.16568	clade_3
1280.7324	clade_3
1280.29746	clade_3
1280.7276	clade_3
1280.25155	clade_3
1280.7288	clade_3
1280.7294	clade_3
1280.7319	clade_3
1280.7297	clade_3
1280.16558	clade_3
1280.24946	clade_3
1280.7269	clade_3
1280.7302	clade_3
1280.7305	clade_3
1280.7299	clade_3
1280.7300	clade_3
1280.17671	clade_3
1280.24827	clade_3
1280.29897	clade_3
1280.30241	clade_3
1280.30023	clade_3
1280.29789	clade_3
1280.30011	clade_3
1280.7278	clade_3
1280.25092	clade_3
1280.7275	clade_3
1280.7318	clade_3
1280.7304	clade_3
1280.7303	clade_3
1280.7307	clade_3
1280.7309	clade_3
1280.10011	clade_3
1280.25127	clade_3
1280.30432	clade_3
1280.16569	clade_3
1280.30107	clade_3
1280.30232	clade_3
1280.24762	clade_3
1280.8404	clade_3
1280.9926	clade_3
1280.8623	clade_3
1280.9747	clade_3
1280.30341	clade_3
1280.8591	clade_3
1280.7920	clade_3
1280.8618	clade_3
1280.7970	clade_3
1280.9462	clade_3
1280.7440	clade_3
1280.8084	clade_3
1280.8185	clade_3
1280.8370	clade_3
1280.8369	clade_3
1280.8797	clade_3
1280.8101	clade_3
1280.8103	clade_3
1280.9939	clade_3
1280.8105	clade_3
1280.9940	clade_3
1280.25073	clade_3
1280.29717	clade_3
1280.9769	clade_3
1280.9788	clade_3
1280.25994	clade_3
1280.25154	clade_3
1280.8081	clade_3
1280.30184	clade_3
1280.9770	clade_3
1280.24858	clade_3
1280.25040	clade_3
1280.30271	clade_3
1280.25035	clade_3
1280.25006	clade_3
1280.25010	clade_3
1280.4967	clade_3
1280.29853	clade_3
1280.8600	clade_3
1280.9785	clade_3
1280.30064	clade_3
1280.4935	clade_3
1280.4975	clade_3
1280.8213	clade_3
1280.29729	clade_3
1280.29807	clade_3
1280.26060	clade_3
1280.29701	clade_3
1280.24861	clade_3
1280.25086	clade_3
1280.9838	clade_3
1280.29963	clade_3
1280.9865	clade_3
1280.8491	clade_3
1280.29909	clade_3
1280.30407	clade_3
1280.25017	clade_3
1280.8344	clade_3
1280.9751	clade_3
1280.30453	clade_3
1280.29900	clade_3
1280.24928	clade_3
1280.30147	clade_3
1280.24756	clade_3
1280.24761	clade_3
1280.7965	clade_3
1280.9446	clade_3
1280.8449	clade_3
1280.9689	clade_3
1280.29917	clade_3
1280.25977	clade_3
1280.25991	clade_3
1280.24947	clade_3
1280.26055	clade_3
1280.26043	clade_3
1280.26048	clade_3
1280.26004	clade_3
1280.8315	clade_3
1280.4933	clade_3
1280.7964	clade_3
1280.9690	clade_3
1280.7271	clade_3
1280.8619	clade_3
1280.8627	clade_3
1280.26022	clade_3
1280.30077	clade_3
1280.30316	clade_3
1280.30419	clade_3
1280.7969	clade_3
1280.8613	clade_3
1280.8638	clade_3
1280.8459	clade_3
1280.9774	clade_3
1280.9863	clade_3
1280.7966	clade_3
1280.25997	clade_3
1280.8799	clade_3
1280.7968	clade_3
1280.9738	clade_3
1280.25164	clade_3
1280.29697	clade_3
1280.30048	clade_3
1280.30084	clade_3
1280.30129	clade_3
1280.30424	clade_3
1280.30444	clade_3
1280.30133	clade_3
1280.30146	clade_3
1280.24833	clade_3
1280.24918	clade_3
1280.30449	clade_3
1280.29978	clade_3
1280.25119	clade_3
1280.29847	clade_3
1280.30356	clade_3
1280.25098	clade_3
1280.25133	clade_3
1280.29813	clade_3
1280.30426	clade_3
1280.25037	clade_3
1280.25046	clade_3
1280.30403	clade_3
1280.29971	clade_3
1280.25147	clade_3
1280.29738	clade_3
1280.11348	clade_2
1280.11248	clade_2
1280.11270	clade_2
1280.8656	clade_2
1280.24864	clade_2
1280.30101	clade_2
1280.9824	clade_2
1280.11350	clade_2
1280.11177	clade_2
1280.11180	clade_2
1280.10046	clade_2
1280.8816	clade_2
1280.11230	clade_2
1280.11154	clade_2
1280.11713	clade_2
1280.11293	clade_2
1280.11197	clade_2
1280.11721	clade_2
1280.11160	clade_2
1280.11162	clade_2
1280.11298	clade_2
1280.11226	clade_2
1280.11238	clade_2
1280.25080	clade_2
1280.8236	clade_2
1280.25157	clade_2
1280.30009	clade_2
1280.29910	clade_2
1280.30098	clade_2
1280.24950	clade_2
1280.24999	clade_2
1280.11166	clade_2
1280.11704	clade_2
1280.11173	clade_2
1280.11032	clade_2
1280.11324	clade_2
1280.11328	clade_2
1280.29779	clade_2
1280.25122	clade_2
1280.25140	clade_2
1280.26020	clade_2
1280.11224	clade_2
1280.11029	clade_2
1280.11205	clade_2
1280.19785	clade_2
